Image-name,"ROI Type 0 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 1 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 2 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 3 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 4 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 5 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 6 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type
2018081310510844_TO.jpg,1,1940,2035,1943,1916,1970,1917,1966,2035,"[1,0,0,0,0,0,0]",1,2073,2094,2081,1900,2118,1901,2110,2096,"[0,1,0,0,0,0,0]",1,2684,2149,2692,2026,2715,2027,2707,2150,"[0,0,1,0,0,0,0]",1,2758,2158,2774,1889,2841,1893,2825,2162,"[0,0,0,1,0,0,0]",1,2222,2691,2225,2563,2256,2564,2253,2692,"[0,0,0,0,1,0,0]",1,2475,1981,2473,1927,2510,1926,2511,1980,"[0,0,0,0,0,1,0]",1,2335,1970,2338,1916,2359,1917,2356,1971,"[0,0,0,0,0,0,1]"
2018081310511111_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",1,2154,1408,2196,1689,2055,1710,2014,1429,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2523,2591,2567,2879,2468,2894,2424,2606,"[0,0,0,1,0,0,0]",1,2305,1997,2325,2167,2273,2174,2253,2003,"[0,0,0,0,1,0,0]",1,1828,1941,1849,2056,1789,2067,1768,1952,"[0,0,0,0,0,1,0]",1,2009,2233,2028,2374,1999,2378,1980,2237,"[0,0,0,0,0,0,1]"
2018081310512446_TO.jpg,1,2581,1839,2551,1980,2518,1973,2548,1832,"[1,0,0,0,0,0,0]",1,2441,1744,2408,1920,2364,1912,2397,1735,"[0,1,0,0,0,0,0]",1,1916,1570,1899,1689,1878,1686,1894,1567,"[0,0,1,0,0,0,0]",1,1866,1530,1831,1753,1780,1745,1816,1522,"[0,0,0,1,0,0,0]",1,2410,1017,2360,1258,2327,1252,2377,1011,"[0,0,0,0,1,0,0]",1,1997,1812,1989,1860,1963,1856,1971,1808,"[0,0,0,0,0,1,0]",1,2139,1848,2122,1915,2095,1908,2111,1841,"[0,0,0,0,0,0,1]"
2018081310512816_TO.jpg,1,1572,2767,1568,2594,1594,2594,1599,2766,"[1,0,0,0,0,0,0]",1,1715,2833,1705,2613,1749,2610,1759,2830,"[0,1,0,0,0,0,0]",1,2362,2819,2358,2725,2381,2724,2385,2818,"[0,0,1,0,0,0,0]",1,2444,2817,2434,2630,2504,2626,2515,2813,"[0,0,0,1,0,0,0]",1,1912,3532,1882,2935,1921,2933,1951,3530,"[0,0,0,0,1,0,0]",1,2127,2663,2123,2598,2151,2596,2154,2662,"[0,0,0,0,0,1,0]",1,1978,2668,1976,2604,2002,2604,2003,2668,"[0,0,0,0,0,0,1]"
2018081310513347_TO.jpg,1,1957,2090,1774,2061,1778,2034,1961,2063,"[1,0,0,0,0,0,0]",1,2040,1956,1816,1922,1823,1876,2047,1911,"[0,1,0,0,0,0,0]",1,2127,1300,2022,1283,2025,1264,2130,1280,"[0,0,1,0,0,0,0]",1,2134,1221,1912,1193,1924,1102,2146,1130,"[0,0,0,1,0,0,0]",1,2742,1847,2165,1801,2169,1762,2745,1808,"[0,0,0,0,1,0,0]",1,1931,1510,1865,1496,1872,1459,1939,1473,"[0,0,0,0,0,1,0]",1,1910,1655,1848,1645,1852,1620,1914,1630,"[0,0,0,0,0,0,1]"
2018081310513518_TO.jpg,1,2658,867,2836,899,2830,929,2653,896,"[1,0,0,0,0,0,0]",1,2568,1002,2921,1066,2913,1109,2560,1046,"[0,1,0,0,0,0,0]",1,2459,1643,2581,1664,2577,1686,2455,1664,"[0,0,1,0,0,0,0]",1,2446,1720,2708,1766,2695,1840,2433,1794,"[0,0,0,1,0,0,0]",1,1860,1039,1904,1048,1898,1079,1853,1070,"[0,0,0,0,1,0,0]",1,2661,1451,2715,1458,2710,1500,2656,1492,"[0,0,0,0,0,1,0]",1,2687,1307,2746,1316,2743,1336,2684,1326,"[0,0,0,0,0,0,1]"
2018081310514622_TO.jpg,1,2715,745,2734,1169,2642,1173,2624,749,"[1,0,0,0,0,0,0]",1,2607,697,2641,1594,2533,1598,2499,701,"[0,1,0,0,0,0,0]",1,2478,750,2488,1222,2422,1224,2413,752,"[0,0,1,0,0,0,0]",1,2377,721,2393,1579,2243,1582,2227,724,"[0,0,0,1,0,0,0]",1,2107,781,2103,1103,2053,1103,2056,780,"[0,0,0,0,1,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,0,0,1,0]",1,2124,1553,2134,1721,2084,1724,2074,1556,"[0,0,0,0,0,0,1]"
2018081310514823_TO.jpg,1,1840,2251,1888,1922,1920,1927,1872,2255,"[1,0,0,0,0,0,0]",1,1983,2334,2007,2173,2058,2181,2034,2342,"[0,1,0,0,0,0,0]",1,2651,2440,2660,2357,2680,2360,2671,2442,"[0,0,1,0,0,0,0]",1,2731,2452,2771,2140,2867,2152,2827,2464,"[0,0,0,1,0,0,0]",1,2092,3011,2094,2903,2133,2904,2130,3012,"[0,0,0,0,1,0,0]",1,2436,2237,2441,2183,2476,2186,2471,2240,"[0,0,0,0,0,1,0]",1,2290,2207,2302,2136,2325,2140,2313,2211,"[0,0,0,0,0,0,1]"
2018081310515926_TO.jpg,1,2238,2431,2238,2170,2289,2170,2289,2431,"[1,0,0,0,0,0,0]",1,2345,2485,2347,1631,2440,1631,2438,2485,"[0,1,0,0,0,0,0]",1,2485,2366,2480,2077,2531,2076,2536,2365,"[0,0,1,0,0,0,0]",1,2588,2468,2587,1687,2724,1686,2726,2468,"[0,0,0,1,0,0,0]",1,2865,2438,2865,2229,2903,2229,2903,2438,"[0,0,0,0,1,0,0]",1,3006,1877,3006,1740,3042,1740,3042,1877,"[0,0,0,0,0,1,0]",1,3005,1711,3005,1563,3047,1563,3047,1711,"[0,0,0,0,0,0,1]"
2018081310520327_TO.jpg,1,3383,3234,3122,2759,3207,2713,3468,3187,"[1,0,0,0,0,0,0]",1,3522,3248,3182,2617,3290,2559,3630,3190,"[0,1,0,0,0,0,0]",1,3586,3079,3265,2479,3326,2446,3647,3046,"[0,0,1,0,0,0,0]",1,3739,3141,3183,2063,3311,1997,3867,3075,"[0,0,0,1,0,0,0]",1,3987,3017,3812,2703,3862,2675,4037,2989,"[0,0,0,0,1,0,0]",1,3783,2322,3734,2231,3771,2211,3820,2302,"[0,0,0,0,0,1,0]",1,3710,2176,3643,2043,3682,2024,3748,2157,"[0,0,0,0,0,0,1]"
2018081310521148_TO.jpg,1,1637,2138,2010,2190,2000,2263,1627,2212,"[1,0,0,0,0,0,0]",1,1537,2231,2335,2316,2322,2445,1524,2361,"[0,1,0,0,0,0,0]",1,1682,2398,2091,2440,2085,2500,1676,2458,"[0,0,1,0,0,0,0]",1,1525,2474,2405,2556,2392,2695,1512,2613,"[0,0,0,1,0,0,0]",1,1535,2744,1941,2798,1932,2866,1526,2812,"[0,0,0,0,1,0,0]",1,2209,2942,2327,2947,2326,2991,2207,2986,"[0,0,0,0,0,1,0]",1,2368,2949,2509,2946,2510,2989,2368,2991,"[0,0,0,0,0,0,1]"
2018081310521632_TO.jpg,1,1838,1696,1866,1453,1907,1458,1879,1701,"[1,0,0,0,0,0,0]",1,1987,1783,2010,1600,2057,1606,2034,1789,"[0,1,0,0,0,0,0]",1,2694,1849,2707,1726,2729,1729,2715,1852,"[0,0,1,0,0,0,0]",1,2778,1863,2803,1604,2906,1615,2881,1873,"[0,0,0,1,0,0,0]",1,2098,2525,2112,2397,2146,2401,2132,2528,"[0,0,0,0,1,0,0]",1,2464,1645,2468,1594,2506,1596,2503,1648,"[0,0,0,0,0,1,0]",1,2304,1641,2312,1563,2335,1565,2327,1643,"[0,0,0,0,0,0,1]"
2018081310522734_TO.jpg,1,2719,2033,2718,2233,2691,2233,2692,2033,"[1,0,0,0,0,0,0]",1,2575,1953,2575,2178,2524,2178,2524,1953,"[0,1,0,0,0,0,0]",1,1907,1930,1905,2101,1880,2101,1882,1929,"[0,0,1,0,0,0,0]",1,1823,1923,1823,2348,1732,2348,1732,1923,"[0,0,0,1,0,0,0]",1,2417,1247,2411,1604,2369,1604,2375,1246,"[0,0,0,0,1,0,0]",1,2140,2107,2140,2164,2096,2164,2096,2107,"[0,0,0,0,0,1,0]",1,2292,2110,2289,2179,2266,2178,2268,2109,"[0,0,0,0,0,0,1]"
2018081310523235_TO.jpg,1,2355,1139,2465,1122,2468,1146,2358,1163,"[1,0,0,0,0,0,0]",1,2310,1286,2519,1258,2525,1299,2316,1328,"[0,1,0,0,0,0,0]",1,2394,1913,2498,1899,2501,1917,2396,1931,"[0,0,1,0,0,0,0]",1,2406,1982,2759,1934,2768,1997,2414,2045,"[0,0,0,1,0,0,0]",1,1631,1529,1935,1492,1940,1530,1636,1568,"[0,0,0,0,1,0,0]",1,2534,1672,2594,1667,2597,1700,2537,1705,"[0,0,0,0,0,1,0]",1,2515,1533,2582,1523,2585,1546,2518,1555,"[0,0,0,0,0,0,1]"
2018081310524937_TO.jpg,1,2425,1634,2435,1496,2460,1497,2450,1636,"[1,0,0,0,0,0,0]",1,2563,1709,2575,1548,2623,1552,2611,1713,"[0,1,0,0,0,0,0]",1,2135,1680,2143,1538,2168,1539,2160,1681,"[0,0,1,0,0,0,0]",1,2219,1691,2235,1286,2307,1289,2291,1694,"[0,0,0,1,0,0,0]",1,2690,2407,2698,2294,2735,2296,2727,2409,"[0,0,0,0,1,0,0]",1,1913,1510,1915,1454,1951,1455,1948,1512,"[0,0,0,0,0,1,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,0,0,0,1]"
2018082010102960_TO.jpg,1,2646,780,2829,791,2826,837,2643,826,"[1,0,0,0,0,0,0]",1,2564,916,2785,934,2781,979,2561,960,"[0,1,0,0,0,0,0]",1,2501,1545,2634,1555,2632,1583,2498,1573,"[0,0,1,0,0,0,0]",1,2498,1627,2688,1635,2684,1722,2494,1714,"[0,0,0,1,0,0,0]",1,1860,997,2158,1037,2153,1073,1855,1033,"[0,0,0,0,1,0,0]",1,2691,1340,2744,1343,2742,1376,2689,1372,"[0,0,0,0,0,1,0]",1,2704,1199,2764,1202,2763,1221,2703,1218,"[0,0,0,0,0,0,1]"
2018081310522249_TO.jpg,1,2735,1159,2906,1165,2905,1191,2734,1186,"[1,0,0,0,0,0,0]",1,2661,1303,2875,1312,2873,1354,2659,1345,"[0,1,0,0,0,0,0]",1,2618,1951,2732,1954,2731,1978,2617,1975,"[0,0,1,0,0,0,0]",1,2611,2035,2806,2035,2806,2128,2611,2128,"[0,0,0,1,0,0,0]",1,1957,1415,2549,1469,2545,1510,1954,1456,"[0,0,0,0,1,0,0]",1,2797,1729,2842,1729,2842,1764,2797,1764,"[0,0,0,0,0,1,0]",1,2807,1582,2868,1585,2867,1608,2806,1605,"[0,0,0,0,0,0,1]"
2018081310523536_TO.jpg,1,2954,1019,3134,1028,3133,1057,2953,1048,"[1,0,0,0,0,0,0]",1,2882,1165,3095,1178,3093,1215,2880,1203,"[0,1,0,0,0,0,0]",1,2823,1810,2974,1820,2973,1845,2822,1835,"[0,0,1,0,0,0,0]",1,2817,1894,3031,1905,3027,1996,2812,1986,"[0,0,0,1,0,0,0]",1,2178,1279,2504,1309,2500,1352,2174,1322,"[0,0,0,0,1,0,0]",1,3008,1590,3060,1589,3061,1624,3009,1625,"[0,0,0,0,0,1,0]",1,3021,1449,3078,1444,3080,1464,3023,1469,"[0,0,0,0,0,0,1]"
